0 0 1 0 0 -0.01417156
0 0 0 1 0 0.02489094
0 0 0 0 1 0.01551594
1 0 0 0 0 0.029375
0 1 0 0 0 0.02351563
0 0 1 0 0 0.02128397
0 0 0 1 0 0.029375
0 0 0 0 1 0.01446719
1 0 0 0 0 0.02135417
0 1 0 0 0 0.00197917
0 0 1 0 0 0.00885417
0 0 0 1 0 0.01961806
0 0 0 0 1 0.00219979
1 0 0 0 0 0.02091448
0 1 0 0 0 0.01539
0 0 1 0 0 0.01778875
0 0 0 1 0 0.01976563
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02215278
0 1 0 0 0 0.02041667
0 0 1 0 0 0.025625
0 0 0 1 0 0.01538194
0 0 0 0 1 0.00126229
1 0 0 0 0 0.025625
0 1 0 0 0 0.01539
0 0 1 0 0 0.025625
0 0 0 1 0 0.02041667
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 -0.01260906
0 0 0 1 0 0.01239094
0 0 0 0 1 0.01239094
1 0 0 0 0 0.02171875
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.01976563
0 0 0 0 1 0.01585938
1 0 0 0 0 0.02214667
0 1 0 0 0 0.01662219
0 0 1 0 0 0.02685719
0 0 0 1 0 0.02685719
0 0 0 0 1 -0.00605948
1 0 0 0 0 0.025625
0 1 0 0 0 0.01976563
0 0 1 0 0 0.01
0 0 0 1 0 0.01976563
0 0 0 0 1 -0.00559943
1 0 0 0 0 0.029375
0 1 0 0 0 0.02351563
0 0 1 0 0 0.0215625
0 0 0 1 0 0.02416667
0 0 0 0 1 0.00703125
1 0 0 0 0 0.04403841
0 1 0 0 0 0.02992709
0 0 1 0 0 0.02563021
0 0 0 1 0 0.03011131
0 0 0 0 1 0.00174891
1 0 0 0 0 0.0194717
0 1 0 0 0 -0.00564276
0 0 1 0 0 0.0091891
0 0 0 1 0 0.02809236
0 0 0 0 1 -0.00508652
1 0 0 0 0 0.01903709
0 1 0 0 0 0.01117871
0 0 1 0 0 0.02312844
0 0 0 1 0 0.02312844
0 0 0 0 1 0.00661136
1 0 0 0 0 0.029375
0 1 0 0 0 0.029375
0 0 1 0 0 0.01192045
0 0 0 1 0 0.0215625
0 0 0 0 1 0.01671875
1 0 0 0 0 0.02234375
0 1 0 0 0 0.02109375
0 0 1 0 0 0.00764956999999999
0 0 0 1 0 0.0078125
0 0 0 0 1 0.00937499999999999
1 0 0 0 0 0.01609719
0 1 0 0 0 0.02390969
0 0 1 0 0 0.00828469
0 0 0 1 0 0.02000344
0 0 0 0 1 0.01508156
1 0 0 0 0 0.02430031
0 1 0 0 0 0.01023781
0 0 1 0 0 0.00937844
0 0 0 1 0 0.01226906
0 0 0 0 1 -0.00171531
1 0 0 0 0 0.01822917
0 1 0 0 0 0.021875
0 0 1 0 0 0.0125
0 0 0 1 0 0.021875
0 0 0 0 1 -0.00546875
1 0 0 0 0 0.021875
0 1 0 0 0 0.01242188
0 0 1 0 0 0.01041667
0 0 0 1 0 0.021875
0 0 0 0 1 0.003125
1 0 0 0 0 0.01382812
0 1 0 0 0 0.01539062
0 0 1 0 0 0.03015625
0 0 0 1 0 0.01773437
0 0 0 0 1 0.01429687
1 0 0 0 0 0.01989094
0 1 0 0 0 0.02642969
0 0 1 0 0 0.01676594
0 0 0 1 0 0.02457844
0 0 0 0 1 0.02457844
1 0 0 0 0 0.01520344
0 1 0 0 0 0.02642969
0 0 1 0 0 0.01068521
0 0 0 1 0 0.02645344
0 0 0 0 1 -0.00308983
1 0 0 0 0 0.02645344
0 1 0 0 0 0.02642969
0 0 1 0 0 0.02645344
0 0 0 1 0 -0.00479656000000001
0 0 0 0 1 0.01082844
1 0 0 0 0 0.02645344
0 1 0 0 0 0.02642969
0 0 1 0 0 0.01442219
0 0 0 1 0 0.00457844
0 0 0 0 1 0.02645344
1 0 0 0 0 0.02645344
0 1 0 0 0 0.02642969
0 0 1 0 0 0.01801594
0 0 0 1 0 -0.00479656000000001
0 0 0 0 1 0.01832844
1 0 0 0 0 0.02645344
0 1 0 0 0 0.02642969
0 0 1 0 0 0.02645344
0 0 0 1 0 -0.00479656000000001
0 0 0 0 1 0.02645344
1 0 0 0 0 0.03082844
0 1 0 0 0 0.02642969
0 0 1 0 0 0.02239094
0 0 0 1 0 -0.000421560000000001
0 0 0 0 1 0.03082844
1 0 0 0 0 0.01765969
0 1 0 0 0 0.01336281
0 0 1 0 0 0.01320109
0 0 0 1 0 0.02250344
0 0 0 0 1 0.01469094
1 0 0 0 0 0.01857288
0 1 0 0 0 0.02289406
0 0 1 0 0 0.01320109
0 0 0 1 0 0.02428469
0 0 0 0 1 0.030355
1 0 0 0 0 0.01880335
0 1 0 0 0 0.0252964
0 0 1 0 0 0.02474302
0 0 0 1 0 0.02575628
0 0 0 0 1 3.44000000000039e-06
1 0 0 0 0 0.0188536
0 1 0 0 0 0.01726906
0 0 1 0 0 0.02312844
0 0 0 1 0 0.01947712
0 0 0 0 1 0.01531594
1 0 0 0 0 0.01976563
0 1 0 0 0 0.02039344
0 0 1 0 0 0
0 0 0 1 0 0.01976563
0 0 0 0 1 0.025625
1 0 0 0 0 0.02214667
0 1 0 0 0 0.01662219
0 0 1 0 0 0.02685719
0 0 0 1 0 0.02685719
0 0 0 0 1 -0.00756989
1 0 0 0 0 0.02312844
0 1 0 0 0 0.02312844
0 0 1 0 0 0.02312844
0 0 0 1 0 0.01922219
0 0 0 0 1 0.01531594
1 0 0 0 0 0.02312844
0 1 0 0 0 0.02312844
0 0 1 0 0 0.02312844
0 0 0 1 0 0.0162925
0 0 0 0 1 -0.000465310000000003
1 0 0 0 0 0.02312844
0 1 0 0 0 0.01406594
0 0 1 0 0 0.01531594
0 0 0 1 0 0.0162925
0 0 0 0 1 0.00625344
1 0 0 0 0 0.03194679
0 1 0 0 0 0.01406594
0 0 1 0 0 0.02312844
0 0 0 1 0 0.02299823
0 0 0 0 1 0.00387885
1 0 0 0 0 0.0265625
0 1 0 0 0 0.0265625
0 0 1 0 0 0.0109375
0 0 0 1 0 0.0265625
0 0 0 0 1 -0.00234375000000001
1 0 0 0 0 0.01805031
0 1 0 0 0 0.01219094
0 0 1 0 0 0.00609719
0 0 0 1 0 0.01609719
0 0 0 0 1 0.01007784
1 0 0 0 0 0.02265625
0 1 0 0 0 0.02109375
0 0 1 0 0 0.0109375
0 0 0 1 0 0.0140625
0 0 0 0 1 0.01875
1 0 0 0 0 0.02390969
0 1 0 0 0 0.02390969
0 0 1 0 0 0.02390969
0 0 0 1 0 0.01514421
0 0 0 0 1 -0.00171531
1 0 0 0 0 0.00801125
0 1 0 0 0 0.02390969
0 0 1 0 0 0.00828469
0 0 0 1 0 0.01707375
0 0 0 0 1 0.00828469
1 0 0 0 0 0.00625344
0 1 0 0 0 0.00625344
0 0 1 0 0 0.00367531
0 0 0 1 0 0.00640969
0 0 0 0 1 0.00975031
1 0 0 0 0 0.02414063
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01875
0 0 0 1 0 0.0125
0 0 0 0 1 -0.0046875
1 0 0 0 0 0.0265625
0 1 0 0 0 0.0265625
0 0 1 0 0 0.0109375
0 0 0 1 0 0.0125
0 0 0 0 1 -0.0015625
1 0 0 0 0 0.02390969
0 1 0 0 0 0.02390969
0 0 1 0 0 0.00828469
0 0 0 1 0 0.02000344
0 0 0 0 1 0.01000344
1 0 0 0 0 0.021875
0 1 0 0 0 0.021875
0 0 1 0 0 0.0125
0 0 0 1 0 0.021875
0 0 0 0 1 -0.00296875
1 0 0 0 0 0.021875
0 1 0 0 0 0.01242188
0 0 1 0 0 0.01041667
0 0 0 1 0 0.021875
0 0 0 0 1 0.003125
1 0 0 0 0 0.0178125
0 1 0 0 0 0.025625
0 0 1 0 0 0.01
0 0 0 1 0 0.01391104
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02625
0 1 0 0 0 0.01023438
0 0 1 0 0 0.0109375
0 0 0 1 0 0.02625
0 0 0 0 1 0.0109375
1 0 0 0 0 0.0240625
0 1 0 0 0 0.00979167
0 0 1 0 0 0.01885417
0 0 0 1 0 0.01885417
0 0 0 0 1 -0.000300210000000002
1 0 0 0 0 0.02312844
0 1 0 0 0 0.01140969
0 0 1 0 0 0.02312844
0 0 0 1 0 0.01039406
0 0 0 0 1 -0.00155906
1 0 0 0 0 0.01854547
0 1 0 0 0 0.01717328
0 0 1 0 0 -0.00155906
0 0 0 1 0 -0.00741844
0 0 0 0 1 0.00750344
1 0 0 0 0 0.025625
0 1 0 0 0 0.01976563
0 0 1 0 0 0.01
0 0 0 1 0 0.01976563
0 0 0 0 1 -0.01318976
1 0 0 0 0 0.03038194
0 1 0 0 0 0.01679688
0 0 1 0 0 0.02769176
0 0 0 1 0 0.02291654
0 0 0 0 1 0.00113255
1 0 0 0 0 0.0178125
0 1 0 0 0 0.01539
0 0 1 0 0 0.01
0 0 0 1 0 0.01431134
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02453125
0 1 0 0 0 0.02257813
0 0 1 0 0 0.01296875
0 0 0 1 0 0.02101563
0 0 0 0 1 0.00882813
1 0 0 0 0 0.02546875
0 1 0 0 0 0.0140625
0 0 1 0 0 0.01375
0 0 0 1 0 0.01641455
0 0 0 0 1 0.01039063
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 0.0178125
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.02481801
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01875
0 0 0 1 0 0.0046875
0 0 0 0 1 0.0109375
1 0 0 0 0 0.021875
0 1 0 0 0 0.021875
0 0 1 0 0 0.003125
0 0 0 1 0 0.021875
0 0 0 0 1 0.0046875
1 0 0 0 0 0.01123219
0 1 0 0 0 0.01123219
0 0 1 0 0 0.02685719
0 0 0 1 0 0.02685719
0 0 0 0 1 0.00249448
1 0 0 0 0 0.01520833
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.01304297
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 0.0078125
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.02041667
0 1 0 0 0 0.01520833
0 0 1 0 0 0.025625
0 0 0 1 0 0.02041667
0 0 0 0 1 0.00126229
1 0 0 0 0 0.029375
0 1 0 0 0 0.029375
0 0 1 0 0 0.01375
0 0 0 1 0 0.029375
0 0 0 0 1 0.00501229
1 0 0 0 0 0.01729167
0 1 0 0 0 0.00822917
0 0 1 0 0 0.01041667
0 0 0 1 0 0.0225
0 0 0 0 1 -0.00186271
1 0 0 0 0 0.01520344
0 1 0 0 0 0.02642969
0 0 1 0 0 -0.02076247
0 0 0 1 0 0.02645344
0 0 0 0 1 0.00926962
1 0 0 0 0 0.02234375
0 1 0 0 0 0.0265625
0 0 1 0 0 0.0109375
0 0 0 1 0 -0.000944280000000006
0 0 0 0 1 0.0078125
1 0 0 0 0 0
0 1 0 0 0 0.021875
0 0 1 0 0 0.003125
0 0 0 1 0 0.021875
0 0 0 0 1 0.0140625
1 0 0 0 0 0.01390625
0 1 0 0 0 0.01578125
0 0 1 0 0 -0.02008929
0 0 0 1 0 0.01121049
0 0 0 0 1 0.01
1 0 0 0 0 0.025625
0 1 0 0 0 0.025625
0 0 1 0 0 0.00678819
0 0 0 1 0 0.0178125
0 0 0 0 1 0.01
1 0 0 0 0 0.025625
0 1 0 0 0 0.01976563
0 0 1 0 0 0.01
0 0 0 1 0 0.02240969
0 0 0 0 1 0.00890625
1 0 0 0 0 0.025625
0 1 0 0 0 0.01651042
0 0 1 0 0 0.01
0 0 0 1 0 0.025625
0 0 0 0 1 0.0178125
1 0 0 0 0 0.03171875
0 1 0 0 0 0.031875
0 0 1 0 0 0.0240625
0 0 0 1 0 0.031875
0 0 0 0 1 0.01625
1 0 0 0 0 0.01994792
0 1 0 0 0 0.00890625
0 0 1 0 0 0.00546875
0 0 0 1 0 0.02328125
0 0 0 0 1 0.00390625
1 0 0 0 0 0.02875005
0 1 0 0 0 0.01959375
0 0 1 0 0 -0.02165469
0 0 0 1 0 -0.01321531
0 0 0 0 1 -0.01628125
1 0 0 0 0 -0.00171875
0 1 0 0 0 0.01085938
0 0 1 0 0 0
0 0 0 1 0 0.01390625
0 0 0 0 1 0.0178125
1 0 0 0 0 0.019375
0 1 0 0 0 0.025625
0 0 1 0 0 0
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.01976563
0 1 0 0 0 0.01078125
0 0 1 0 0 0.01397031
0 0 0 1 0 0.0178125
0 0 0 0 1 0.00476902
1 0 0 0 0 0.02500344
0 1 0 0 0 0.00836281
0 0 1 0 0 0.02445656
0 0 0 1 0 0.01884523
0 0 0 0 1 0.02090187
1 0 0 0 0 0.02466448
0 1 0 0 0 0.011875
0 0 1 0 0 0.0275
0 0 0 1 0 0.0275
0 0 0 0 1 0.006875
1 0 0 0 0 0.01531594
0 1 0 0 0 0.00594094
0 0 1 0 0 0.0122951
0 0 0 1 0 0.01039406
0 0 0 0 1 -0.00118406
1 0 0 0 0 0.02371995
0 1 0 0 0 0.00859719
0 0 1 0 0 0.01562844
0 0 0 1 0 0.01845058
0 0 0 0 1 0.00625344
1 0 0 0 0 0.01258156
0 1 0 0 0 0.00984719
0 0 1 0 0 0.00883156
0 0 0 1 0 0.02430031
0 0 0 0 1 0.00851906
1 0 0 0 0 0.02226906
0 1 0 0 0 0.01719094
0 0 1 0 0 0.00703469
0 0 0 1 0 0.01445656
0 0 0 0 1 0.00703469
1 0 0 0 0 0.029375
0 1 0 0 0 0.02351563
0 0 1 0 0 0.01375
0 0 0 1 0 0.02065137
0 0 0 0 1 0.00829102
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 -0.005625
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.02319235
0 1 0 0 0 0.02083735
0 0 1 0 0 0.01441422
0 0 0 1 0 0.0228536
0 0 0 0 1 0.07778766
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 0.01239094
0 0 0 1 0 0.01848469
0 0 0 0 1 0.01239094
1 0 0 0 0 0.01320313
0 1 0 0 0 0.01324219
0 0 1 0 0 -0.000747200000000003
0 0 0 1 0 0.00570312999999999
0 0 0 0 1 -0.00318359
1 0 0 0 0 0.025625
0 1 0 0 0 0.025625
0 0 1 0 0 0.0178125
0 0 0 1 0 0.02240969
0 0 0 0 1 0.00890625
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 0.00926594
0 0 0 1 0 0.02489094
0 0 0 0 1 0.01082844
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 0.00926594
0 0 0 1 0 0.02457844
0 0 0 0 1 0.00926594
1 0 0 0 0 0.03030761
0 1 0 0 0 0.04364094
0 0 1 0 0 0.02692219
0 0 0 1 0 0.03731282
0 0 0 0 1 0.02051594
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 0.01707844
0 0 0 1 0 0.02457844
0 0 0 0 1 0.00926594
1 0 0 0 0 0.01960938
0 1 0 0 0 0.025625
0 0 1 0 0 0.01
0 0 0 1 0 0.02171875
0 0 0 0 1 0.00551471
1 0 0 0 0 0.025625
0 1 0 0 0 0.02039344
0 0 1 0 0 0.025625
0 0 0 1 0 0.01976563
0 0 0 0 1 0.01
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.02041667
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.01868056
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02546875
0 1 0 0 0 0.025625
0 0 1 0 0 0.01671875
0 0 0 1 0 0.018125
0 0 0 0 1 0.01
1 0 0 0 0 0.015625
0 1 0 0 0 0.01125
0 0 1 0 0 0.0078125
0 0 0 1 0 0.025625
0 0 0 0 1 0.00671875
1 0 0 0 0 0.0109375
0 1 0 0 0 0.00875
0 0 1 0 0 0.0209375
0 0 0 1 0 0.0209375
0 0 0 0 1 0.003125
1 0 0 0 0 0.00740451
0 1 0 0 0 0.00729167
0 0 1 0 0 0.025625
0 0 0 1 0 0.020625
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02091448
0 1 0 0 0 0.01
0 0 1 0 0 0.01
0 0 0 1 0 0.025625
0 0 0 0 1 0.00126229
1 0 0 0 0 0.025625
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.01388089
0 0 0 0 1 0.00126229
1 0 0 0 0 0.02215278
0 1 0 0 0 0.025625
0 0 1 0 0 0.025625
0 0 0 1 0 0.01868056
0 0 0 0 1 0.00126229
1 0 0 0 0 0.01902778
0 1 0 0 0 -0.01104167
0 0 1 0 0 0.01645833
0 0 0 1 0 0.01555556
0 0 0 0 1 -0.00186271
1 0 0 0 0 0.025625
0 1 0 0 0 0.025625
0 0 1 0 0 0
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 0.01520833
0 1 0 0 0 0.01539
0 0 1 0 0 0.01778875
0 0 0 1 0 0.00432315
0 0 0 0 1 0.00126229
1 0 0 0 0 0.0221875
0 1 0 0 0 0.0140625
0 0 1 0 0 0.003125
0 0 0 1 0 0.020625
0 0 0 0 1 0.01
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 -0.02198406
0 0 0 1 0 0.02072427
0 0 0 0 1 0.00926594
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 -0.01417156
0 0 0 1 0 0.01864094
0 0 0 0 1 0.01082844
1 0 0 0 0 0.0253125
0 1 0 0 0 0.0253125
0 0 1 0 0 -0.01375
0 0 0 1 0 0.025
0 0 0 0 1 0.0096875
1 0 0 0 0 0.01501302
0 1 0 0 0 0.01806771
0 0 1 0 0 0.01397031
0 0 0 1 0 0.0141276
0 0 0 0 1 -0.00776195
1 0 0 0 0 0.02171875
0 1 0 0 0 0.025625
0 0 1 0 0 0.0128125
0 0 0 1 0 0.01390625
0 0 0 0 1 0.01585938
1 0 0 0 0 0.025625
0 1 0 0 0 0.025625
0 0 1 0 0 0.0178125
0 0 0 1 0 0.01976563
0 0 0 0 1 0.0064939
1 0 0 0 0 0.025625
0 1 0 0 0 0.01976563
0 0 1 0 0 0.01
0 0 0 1 0 0.01390625
0 0 0 0 1 0.00890625
1 0 0 0 0 0.025625
0 1 0 0 0 0.01976563
0 0 1 0 0 0.01
0 0 0 1 0 0.01976563
0 0 0 0 1 -0.01240851
1 0 0 0 0 0.0265625
0 1 0 0 0 0.0109375
0 0 1 0 0 0.0265625
0 0 0 1 0 0.02265625
0 0 0 0 1 0.00109757
1 0 0 0 0 0.0271875
0 1 0 0 0 0.019375
0 0 1 0 0 0.0115625
0 0 0 1 0 0.0271875
0 0 0 0 1 0.000781249999999997
1 0 0 0 0 0.0265625
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01
0 0 0 1 0 0.02265625
0 0 0 0 1 0.00746763
1 0 0 0 0 0.02070313
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01875
0 0 0 1 0 0.02059524
0 0 0 0 1 0.0109375
1 0 0 0 0 0.01960938
0 1 0 0 0 0.025625
0 0 1 0 0 0.0178125
0 0 0 1 0 0.025625
0 0 0 0 1 0.00366698999999999
1 0 0 0 0 0.02414063
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01875
0 0 0 1 0 0.01640625
0 0 0 0 1 0.0109375
1 0 0 0 0 0.0265625
0 1 0 0 0 0.0265625
0 0 1 0 0 0.01875
0 0 0 1 0 0.01867188
0 0 0 0 1 0.000781249999999997
1 0 0 0 0 0.02609375
0 1 0 0 0 0.0265625
0 0 1 0 0 0.0078125
0 0 0 1 0 -7.64600000000004e-05
0 0 0 0 1 0.00485745999999999
1 0 0 0 0 0.01031594
0 1 0 0 0 0.01344094
0 0 1 0 0 0.01320109
0 0 0 1 0 0.01914406
0 0 0 0 1 -0.00202781
1 0 0 0 0 0.02140625
0 1 0 0 0 0.03375
0 0 1 0 0 0.01539063
0 0 0 1 0 0.03375
0 0 0 0 1 0.01390625
1 0 0 0 0 0.00882813
0 1 0 0 0 0.01578125
0 0 1 0 0 0.00931385999999999
0 0 0 1 0 0.025625
0 0 0 0 1 0.01
1 0 0 0 0 -0.00175872
0 1 0 0 0 0.0090464
0 0 1 0 0 -0.00687156
0 0 0 1 0 -0.00189761
0 0 0 0 1 0.00430031
1 0 0 0 0 0.00446136
0 1 0 0 0 0.01123219
0 0 1 0 0 0.02685719
0 0 0 1 0 0.02685719
0 0 0 0 1 0.00581552
1 0 0 0 0 0.02489094
0 1 0 0 0 0.02489094
0 0 1 0 0 -0.02198406
0 0 0 1 0 0.01864094
0 0 0 0 1 0.01082844
1 0 0 0 0 0.00166667
0 1 0 0 0 0.0178125
0 0 1 0 0 0.01
0 0 0 1 0 0.025625
0 0 0 0 1 0.00126229
1 0 0 0 0 0.01570656
0 1 0 0 0 0.01258156
